Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,234.9388974,225.9335935,230.2605937,279.7175405,289.0092278,310.3279258,321.0941605,317.4242105,323.4024867,347.3730942,357.6567994,383.6714717,445.3501578,661.022691,799.9319789,764.5663786,886.2300432,1027.292911,1246.558309,1576.048806,1774.740297,1769.099402,1852.256484,2047.770288,2234.257204,2000.148286,1728.684805,1947.808238,2072.077686,2216.250446,2441.741991,2653.526169,3113.645677,3433.162787,3728.110481,4329.707998,4798.61177,4637.865661,3263.334883,3492.670125,4043.662923,3913.429386,4165.726104,4461.847325,4952.213958,5587.02478,6209.126167,7243.456801,8474.587762,7292.494973,9040.568495,10399.37021,10817.43171,10970.1043,11319.06194,9955.242722,9817.78709,10259.30481,11380.08209
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.255725748,3.060106607,3.972229065,2.17062769,4.602008103,4.914549852,1.208201918,5.339229547,2.388841867,3.487625306,7.465399337,6.859135738,9.115284147,5.777798631,-1.611481205,8.821092338,5.043501749,3.951384896,6.609676505,4.809457667,4.400094969,3.474854971,3.75560169,5.116954336,-3.605268504,-1.566296905,2.146905915,6.705515959,5.908375514,5.980303574,6.646424925,6.119141254,7.175101577,6.519082478,7.094584031,7.228690871,4.609306043,-9.671202268,3.577312338,6.357502162,-1.66514896,3.21739523,3.687919112,4.698581744,3.282258341,3.524327073,4.236438786,2.847079459,-3.28559033,5.623555972,3.666105224,3.959552763,3.270041918,4.595209998,3.687721643,3.041601285,4.383943957,3.435158958
Maldives,MDV,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2025.639568,2063.837969,2023.562105,2313.125869,4222.086104,4763.110689,5169.620202,6415.497675,7056.681301,7914.014651,9204.647807,10906.96996,12743.41752,14562.07027,16592.91501,18478.1069,20453.12488,22672.38663,23680.58485,25355.73702,26301.19329,37201.06598,39029.86216,44492.88029,50450.31854,46592.15529,61567.15187,71352.34536,84662.2231,84947.76154,90582.26971,106469.986,111636.3869,121834.519,130722.7437,138810.0922,141534.4125,147366.6375,158203.2641
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268.2966315,273.3560224,282.0806704,328.1029601,598.8774616,671.0496885,722.9226963,695.5977095,803.2648037,875.3472681,963.6356582,1063.783279,1205.712591,1329.031959,1432.17689,1569.932617,1737.733635,1926.286035,2011.944337,2154.268226,2234.595861,3038.781417,3049.207981,3476.006273,3941.431136,3640.012132,4809.93374,5574.401981,6614.23618,6636.543871,7076.739821,7291.465967,7265.723399,7928.476443,8499.307148,9033.41027,9209.443564,9577.346946,10279.07998
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.763714377,6.484185283,5.649079664,4.204868086,1.662564067,-6.262938517,4.396568204,10.557182,3.109577721,-15.39566093,23.07508884,5.244789776,6.847085784,-9.839048373,3.646217774,4.354380906,-1.802359412,2.541358587,2.536754831,-1.615183238,1.733486915,2.69752963,4.075409428
Mali,MLI,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,11876.90493,14722.05807,15075.57029,16715.66556,18004.06474,19949.85223,20082.34725,20363.0581,27464.40235,34021.29614,38425.76672,40390.33311,48786.80854,52437.27342,57802.77937,59317.84452,65543.22132,70012.72429,79860.96349,80652.10466,77932.76051,79060.50347,83888.88646,86413.91571,88992.39345,84658.50379,87819.58266,123820.4821,140930.0828,144581.5311,155950.2132,166291.2178,198974.6214,192141.8014,225363.0391,233377.0435,228135.5648,232534.1468,257841.3901,273251.0574,285973.9859,310901.1894,330010.5413,351439.65,394720.5705,397532.0367,397605.9605,418843.9699,444279.5628,462661.1594,481957.554,497016.1813
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,48.27992471,59.46751727,57.99175065,60.4756805,65.38456414,79.15741066,90.10013606,84.59767549,128.1509529,142.3780078,156.4059494,178.9908135,229.3458141,248.1885338,212.7213755,180.5113798,171.9978516,160.2268498,177.761126,232.8899098,259.309112,265.4373123,262.9663223,317.3948274,315.4528143,319.8402047,310.1412016,223.0196004,282.3401438,282.6342119,267.1890164,281.8734093,323.2889034,270.542236,307.7048595,336.4187392,393.4050091,440.9567771,489.0213369,523.0386031,597.4844576,697.0878685,701.7171134,710.2742494,837.605821,778.6252695,805.0339796,848.279043,751.4728866,780.7235695,830.0215153,894.8047765
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,2.369294094,-1.146946249,4.573635816,0.948770365,4.07164606,-3.167737687,-3.263033777,9.663068527,11.6523149,4.517945169,-3.177464195,8.406910323,-6.130190586,-0.520059912,-9.308229224,-0.290976429,-2.226804989,18.18203413,1.130511762,-1.493640771,5.953188326,2.602921804,-4.267707957,9.343339945,-5.567637341,0.483191843,1.025926559,-1.719136133,4.314362017,2.162304755,4.807755801,2.896539892,-2.831837576,12.04794967,0.041695618,5.787907072,-1.612538665,3.145556735,1.270501414,0.096681516,1.342542287,1.443583279,2.039440592,0.118048942,-3.721738917,-0.629925021,4.021805765,3.09991301,2.749127738,2.194028423,1.642559835
Malta,MLT,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,804.0660829,828.877106,867.2544222,982.4841165,1118.209844,1398.328523,1709.811822,2004.67961,2296.981127,2668.286409,3176.885155,3511.537328,3636.528607,3552.787392,3579.185585,3630.741978,3839.786216,4091.336923,4481.130929,4903.767086,5324.181043,5691.382869,6106.820395,6497.364183,7042.855999,8106.792186,8448.671115,8909.986128,9419.383213,9880.744263,10647.23408,10904.66125,11403.91773,12011.38712,12200.19713,12775.67936,13330.60808,14236.37749,15159.5971,15175.74289,16443.11714,16634.95056,17533.25969,18650.14356,20137.93786,22461.8414,23254.82237,25007.51767,25973.29707
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9857.480771,10062.73358,9909.894481,10409.30845,10633.60338,10432.32812,10402.23337,11289.88984,13669.49712,15197.05671,15888.17232,16723.88418,19485.87119,22205.35681,21083.27715,21799.17426,23155.55479,22527.63676,24771.07658,26754.26845,24921.60368,25741.44606,28250.69777,30672.29224
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,2.437070257,5.925811178,4.232295007,10.11073417,18.68525676,16.42315246,11.74708387,10.01006096,9.376492786,5.933049982,2.554855453,0.113836738,-2.003414924,0.921302662,0.798852023,2.163795699,3.396064603,7.527756972,7.13131154,5.256597735,3.431026401,3.616450528,3.442436246,4.667594452,5.603712102,3.098243734,4.463409646,4.44456735,4.100967967,18.91149231,-1.914199916,1.803475236,3.391786304,-0.530048869,2.726684298,2.137339563,4.409934937,3.153000537,-1.876429441,5.026498265,0.042271605,3.185668056,4.002804551,5.505675489,7.023412892,1.73573001,5.198577394,1.569799693
Marshall Islands,MHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,972.9322837,1047.644764,1196.898025,1234.65704,1144.739245,1392.345568,1493.620755,1603.193323,1588.539507,1660.340633,1704.584427,1849.295317,1996.086538,2152.208547,2382.962699,2194.208578,2194.232256,2229.712447,2267.569122,2272.678016,2389.060707,2515.624045,2457.65454,2431.166018,2471.352046,2537.717206,2646.873996,2704.463554,2662.334015,2846.065542,3046.290071,3181.6247,3246.63025,3185.261354,3199.886846,3490.998389,3672.576783,3793.550983
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,972.9322837,1047.644764,1196.898025,1234.65704,1144.739245,1392.345568,1493.620755,1603.193323,1588.539507,1660.340633,1704.584427,1849.295317,1996.086538,2152.208547,2382.962699,2194.208578,2194.232256,2229.712447,2267.569122,2272.678016,2389.060707,2515.624045,2457.65454,2431.166018,2471.352046,2537.717206,2646.873996,2704.463554,2662.334015,2846.065542,3046.290071,3181.6247,3246.63025,3185.261354,3199.886846,3490.998389,3672.576783,3793.550983
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.28004963,10.37188615,-0.914811051,-10.57868692,18.71676469,4.290819272,3.085560291,-5.413542578,-0.4475966,-2.265333551,5.315360471,4.759558942,5.063834365,7.698504128,-10.42544735,-6.315862713,-0.62834362,-1.376571301,0.683098091,5.460915501,1.845627016,-3.634530807,-0.924187019,0.906783716,-1.258629119,2.712836761,-6.380040332,3.021279373,6.46802581,-0.898916356,-2.619101309,3.614207308,-1.383372742,1.152232974,0.823567722,2.663631082,2.938180832
Mauritania,MRT,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,897.7248062,899.4301825,894.0418713,1158.382543,1278.633408,1295.033043,1332.196404,1424.034291,1377.309667,1498.545411,1574.003412,1624.553649,1753.162707,2151.152153,2278.574392,2546.352139,2581.279754,2556.298068,2919.788349,3123.013307,3365.327313,3513.621115,3797.285193,3960.658942,4372.644923,4823.554494,5284.812724,5516.417274,6078.892175,5971.000203,8374.253873,8790.623645,10150.88381,10655.55371,11732.2045,12329.57731,12929.15206,15345.15681,16243.03408,16164.79005,16516.57609,17382.26293,18882.92022,21326.88057,25785.5731,33831.28483,35093.46975,37624.43893,36451.51936,44444.36048,52843.78777,53843.02418,56891.86082,50770.28279,49482.3424,54154.30937,56836.48322,59573.3432
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,..,181.8360961,182.1818927,181.0904764,234.6333581,258.9904796,262.3122678,269.839802,288.4418017,265.1650445,269.8044919,283.9813252,321.7148148,393.28245,474.5192062,528.6200399,565.5770128,566.2303052,553.7607512,636.223424,680.1861099,696.81573,678.7087912,692.7873417,620.7608293,567.2497793,648.5451421,715.3403265,732.97351,731.9468971,740.7361713,1021.923446,1010.103031,840.2632166,862.2742228,904.0907235,898.5131619,851.4255276,814.1703353,775.2720141,676.5690224,646.1151155,639.6675829,717.8998676,803.7779156,970.8423607,1259.541505,1357.124285,1579.511548,1389.338533,1610.921603,1879.772472,1815.218939,1892.094,1677.109019,1524.071753,1536.854888,1587.611263,1670.204165
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,-2.189435258,-4.838742497,23.94714972,12.70886381,-2.746690492,0.476766267,6.906105339,-1.769500335,8.663098027,-1.163552313,-3.650640875,-7.377854298,8.889305578,-7.89615583,5.395935637,-4.713821355,-3.373039868,1.768151301,0.38744647,0.460427352,-5.159094338,0.762168635,-5.959848908,0.142437141,2.845232767,-0.814312563,-0.949619738,2.056246924,-4.303617818,-0.823362458,-0.728112519,3.182032731,-5.509743254,7.061525067,3.175697191,-6.436790268,0.198289674,1.027625943,-6.425193208,-3.449387574,-1.380754824,3.969726775,1.807470114,5.516578455,14.99794436,-4.742858861,-3.165059156,-2.768449279,-0.339903893,1.149304307,1.428575877,1.124039487,1.266741106,2.370760983,-1.590183037,3.316367942,1.660832097
Mauritius,MUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5189.149119,5906.364265,6703.810074,8043.053497,9002.742125,10412.43822,11813.35206,12741.4542,14186.62525,16283.72764,19156.71555,23378.45846,27494.17919,31651.54196,37250.59621,41781.11797,46272.61483,52481.58394,57425.34412,62582.94661,69987.45278,76788.19508,86211.38733,93085.07743,103136.6601,112340.7932,120415.7469,133751.9278,148163.727,155825.6526,180608.365,205876.7535,228477.7767,233885.8564,246286.7882,264009.8562,279201.3899,295869.4732,310929.8346,324640.7229,344103.1189,361534.3192,380348.4225
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,776.6443341,893.9149524,1087.698161,1275.035826,1171.576087,1165.15842,1086.535025,1088.436401,1027.993975,1054.474835,1422.556552,1815.351405,2046.047998,2075.538168,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3695.934909,3929.075495,3856.625227,4018.948897,4793.718179,5388.065784,5282.906022,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10484.90836,11208.34382
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.82783144,2.482728187,1.730491667,-11.56492513,4.324779863,4.215300288,-0.535170122,3.60922239,6.083876294,8.906236903,8.079466409,6.058719164,3.668090835,6.425944037,3.314166399,5.120444426,3.843627974,2.688328553,3.394776363,4.513432587,4.372417165,4.96251941,1.314748642,7.144715981,2.534262837,0.911910203,5.161670447,3.677809319,1.176699104,4.37758681,5.246496953,5.006539071,3.041100455,4.129198852,3.911001251,3.209499474,3.132851971,3.556904276,3.416023947,3.766596483,3.720567642,3.703094593
Mexico,MEX,GDP per capita (current LCU),NY.GDP.PCAP.CN,4.31538176,4.542415886,4.726918692,5.113069626,5.868451711,6.187128267,6.678420394,7.070417611,7.577639159,8.12889659,8.622436609,9.231980954,10.33096688,12.26823729,15.52612554,18.45391521,22.38652835,29.40993647,36.235439,46.39774165,69.62963129,93.17425767,146.5262357,257.941119,415.8437783,660.0376824,1060.807969,2567.429767,5109.886488,6616.302391,8753.56665,11053.22374,12907.66231,17603.2219,19759.24659,25216.83929,33529.43659,41882.27406,50076.07833,58865.22838,67681.43078,70483.62438,73319.3342,76336.16308,84469.9135,90209.23694,98837.15235,105377.1412,111481.4326,108148.1645,117153.3901,126760.1638,134878.4346,136982.0448,145272.616,152407.4838,163208.5128,175786.4852,186419.244
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,345.2305408,363.3932709,378.1534954,409.0455701,469.4761369,494.9702613,534.2736315,565.6334089,606.2111327,650.3117272,689.7949287,738.5584763,826.4773502,981.4589828,1242.090043,1476.313217,1453.670672,1301.324622,1589.27364,2034.988669,3027.375274,3803.030926,2597.982903,2147.719559,2478.210836,2569.239714,1733.912993,1862.886204,2247.981386,2687.914845,3112.268595,3661.947965,4170.623383,5650.026286,5854.418117,3928.223711,4412.116298,5289.167653,5481.181954,6157.193044,7157.8145,7544.568723,7593.137345,7075.369643,7484.486399,8277.671564,9068.294218,9642.680517,10016.57121,8002.972178,9271.398396,10203.4213,10241.72783,10725.18359,10928.91601,9616.645558,8744.515559,9287.849587,9686.984927
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,1.782077138,1.463526437,4.80323203,8.481411033,3.816439339,2.842654603,2.616661321,6.089059234,0.285108153,3.300211837,0.668146239,5.03561292,4.73130705,2.779618236,2.833111916,1.63107455,0.713827953,6.211745643,6.995633738,6.593621476,5.951524402,-2.832178042,-5.677485447,1.125251757,-0.005590175,-5.096858561,-0.333810909,-0.70839124,2.108299383,3.203382908,2.30201264,1.683114785,0.157923159,3.159064266,-7.831751372,5.072449437,5.193557998,3.58158308,1.247838022,3.440976329,-1.792902633,-1.402939066,0.07226822,2.494831023,0.869521533,2.984432541,0.782569044,-0.357632975,-6.674165378,3.617190331,2.227163478,2.24713983,0.029452795,1.544035107,2.019036884,1.403020673,0.931456542,1.050314217
"Micronesia, Fed. Sts.",FSM,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1320.848319,..,..,1276.506189,1296.882814,1355.670551,1437.349833,1528.493105,1682.543861,1756.652792,1909.510014,1909.836839,2060.494723,2017.659333,1904.863883,2022.74458,2042.707086,2171.889577,2248.492115,2265.944108,2295.868178,2253.113745,2358.1467,2406.114412,2458.658394,2541.261625,2721.97609,2885.305492,3009.256825,3131.386715,2994.792394,2971.512602,2906.617012,3014.700358,3289.642117,3568.291016
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1320.848319,..,..,1276.506189,1296.882814,1355.670551,1437.349833,1528.493105,1682.543861,1756.652792,1909.510014,1909.836839,2060.494723,2017.659333,1904.863883,2022.74458,2042.707086,2171.889577,2248.492115,2265.944108,2295.868178,2253.113745,2358.1467,2406.114412,2458.658394,2541.261625,2721.97609,2885.305492,3009.256825,3131.386715,2994.792394,2971.512602,2906.617012,3014.700358,3289.642117,3568.291016
"Micronesia, Fed. Sts.",FSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.140593352,0.320306472,1.238934399,1.325791888,4.735648969,1.333594536,5.523031141,-2.531710675,5.516749966,-3.876026639,-6.201231594,3.104301119,1.785508638,5.189190234,2.391633294,0.681339667,1.690882858,-2.827454617,2.512008711,0.640548868,-0.960209391,-1.566869624,1.66055815,2.314039053,2.657908896,-2.860302471,-4.967408213,-3.689665114,3.236354581,-0.316499162,1.534322533,-0.837259216
Moldova,MDA,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2194.797154,2646.470049,3037.609299,3108.745445,4205.68891,5479.051626,6530.642879,7749.811716,9516.180159,11064.03233,13036.89505,15539.07076,18594.50851,21939.60594,21097.24279,30150.53956,34537.96568,36888.17391,41813.83339,46721.72562,51420.74418,57389.29615,64925.81914,71083.21314
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,593.7661383,575.319576,657.4911903,578.9097663,399.6207703,440.6720307,507.5576584,570.9726454,682.5255088,897.4499588,1034.707058,1183.379211,1531.685476,2111.201495,1899.010117,2437.529978,2942.255949,3045.739874,3322.038436,3328.801449,2732.457113,2880.439281,3509.69345,4230.363037
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-5.688392715,2.023697472,-6.504450132,-3.216400332,2.315578644,6.337531865,8.04993381,6.900592116,7.666093328,7.761891043,5.091683561,3.238947505,8.005416601,-5.881267427,7.207007,5.879366918,-0.576697092,9.0730843,5.063648262,0.450049423,5.614620699,6.47716048,6.109432568
Monaco,MCO,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,10565.61813,11667.03992,12869.82519,14538.72403,16653.62089,18464.59902,21095.15084,23503.32804,26385.06152,29734.2965,33185.21901,36760.21261,41450.90479,45188.51201,48471.84241,51438.38227,55073.08912,57799.84134,62153.54717,66707.59057,69982.91071,72009.28482,73978.17743,73732.05175,75649.57287,77510.29905,78935.2408,80823.46808,83643.52855,85678.46463,89399.50541,91929.46357,94127.13389,95943.95667,98818.79459,99867.02914,106850.1565,124177.3838,126835.9151,111407.3191,113701.5923,121421.2353,122597.9868,133770.5629,142585.7449,149606.341,153603.8876,148286.1013,157486.6863
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,12478.13122,13812.71818,16735.01323,21417.58295,22712.94336,28247.54967,28810.87301,31430.43382,38349.39576,45845.10983,51515.06413,44369.56135,41371.87681,38893.30323,36382.97346,37552.05564,52158.67774,63077.77457,68441.25161,68583.60405,84303.87843,83721.99142,91670.60401,85397.32656,89378.03979,101866.6041,101212.0026,90833.29746,92999.25345,91283.25659,82365.49236,83724.46591,90506.85951,108656.8026,123523.4932,124197.2754,134048.6219,169966.3069,185785.7259,154775.3808,150737.8925,169016.1961,157520.2194,177673.7454,189432.37,165989.5051,170028.6557,167517.0597,185978.6093
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.190019215,3.22103008,4.827625867,2.858829076,-2.44215436,3.102545947,2.397785616,2.841897763,2.35335556,0.313281516,-0.601006327,0.686446019,-0.454925116,-0.010468638,0.562378162,1.69763814,2.111979685,4.32665656,3.890002693,2.211021586,0.346898628,0.585826086,-1.853994467,1.238335121,1.136886133,0.230116567,1.364236555,2.565130877,2.385517295,2.901768621,1.161890299,0.010193915,0.05055366,1.384570779,0.862671134,4.730083367,13.31855025,-0.303447952,-12.21412207,0.993240373,5.764413602,-0.202281103,8.293079596,5.990697387,3.779338043,2.556620763,-4.210200845,5.304565902
Mongolia,MNG,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3731.119919,3997.921689,4307.30129,4485.052166,4486.659053,4550.742473,4396.336309,4456.601344,4600.346125,5012.085633,5862.231433,10190.04043,25019.11767,100599.9499,167554.229,283486.0417,318572.8371,399412.8684,401356.0418,454725.7248,510575.3664,575252.7748,634647.6783,740885.5158,945827.0394,1203835.824,1573969.683,1910945.668,2490813.422,2464900.864,3587110.271,4755258.402,5908036.736,6653603.913,7559937.118,7635581.949,7830019.468,8995702.522,10277738.04
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1332.640563,1435.767097,1495.017389,1121.664763,1137.685618,1465.445436,1485.533781,1533.448708,1670.695211,1172.446287,1072.635835,587.3032317,339.5205869,405.9755499,631.920915,580.9100918,505.5923093,477.3341262,444.9945833,474.2170943,524.0540084,571.594979,646.192471,797.9777263,998.829388,1334.212724,1632.727582,2136.562402,1714.361827,2643.287083,3757.565415,4351.888461,4366.089537,4158.521471,3875.321675,3658.3903,3687.100003,4156.84697
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.645233718,3.193605792,3.222932428,2.918634971,6.36300972,0.556505953,2.273283318,1.682206837,-5.096445402,-10.08414653,-10.29098879,-4.011702034,1.3605176,5.564398395,1.416267254,3.043875392,2.46594144,2.178522834,0.252106721,2.009088489,3.718467367,5.899204856,9.401052216,5.978599392,7.180644051,8.761859502,7.324727691,-2.815596221,4.56205081,15.15462467,10.15903263,9.437272086,5.744922128,0.388463385,-0.433679902,3.688533789,5.827151207
Montenegro,MNE,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1761.63154,2132.25791,2230.715874,2466.453361,2722.384989,2954.760273,3527.70863,4366.353562,5029.964228,4842.172171,5045.122274,5265.10493,5126.445172,5412.818915,5561.058844,5873.919689,6354.158665,6907.579538,7494.258526
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1627.072633,1909.598702,2106.635068,2789.159065,3380.165121,3674.617924,4425.678873,5976.394145,7367.751909,6727.107767,6688.4824,7328.932252,6586.721279,7186.429787,7378.345289,6514.272695,7028.936577,7784.06529,8845.914219
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.220751161,-9.151674098,3.279119285,0.693871395,1.496370321,2.074413928,4.241156669,4.026601866,8.431555487,6.662736076,7.032626846,-5.996977486,2.54625316,3.120074956,-2.80561175,3.447965787,1.68499388,3.332384578,2.925458009,4.704687527,5.102544398
Morocco,MAR,GDP per capita (current LCU),NY.GDP.PCAP.CN,833.9746122,804.2327773,916.8747541,994.5465317,1018.486265,1044.735256,993.4492817,1026.559223,1076.625705,1174.673184,1244.962259,1339.298704,1392.038707,1497.524027,1918.396207,2037.420814,2316.504801,2657.992896,2875.734673,3156.819002,4246.961188,4457.47758,5037.848382,5333.628657,5888.80977,6651.107002,7647.802398,7695.407402,8753.614952,9092.369005,9940.311769,11029.94658,11094.45887,11152.46835,12211.84218,12231.926,13606.64957,13307.02462,14141.38393,14196.46915,14185.10925,15138.04095,15611.11861,16520.21996,17318.33967,17889.79648,19315.23678,20474.68719,22401.16265,23099.09425,23904.22614,24649.50345,25131.58066,26239.28192,26662.25492,28074.88154,28409.60293,29419.62437,30288.7832
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,164.8008324,158.9235801,181.1826409,196.5312779,201.261983,206.449018,196.3144515,202.8572717,212.7508556,232.1259133,246.0156622,265.2076642,302.5644904,364.6361067,439.0123592,502.756524,524.1791237,590.2322509,690.1708003,809.627607,1078.83991,861.7979584,836.4350626,750.0216074,668.385423,660.9467358,840.0116864,920.5913726,1066.330652,1071.177518,1206.011886,1266.848894,1299.421278,1199.319104,1326.941452,1432.309836,1561.129611,1396.769667,1472.385983,1447.969193,1334.943464,1339.294077,1416.488396,1725.457466,1952.902534,2018.025547,2196.011276,2499.259938,2890.360715,2866.92411,2839.92612,3046.947854,2912.658275,3121.680081,3171.699192,2875.257985,2896.722196,3035.454433,3226.982794
